gene,PM,MM,BN,SN,PMN
ENSG00000082898,78.09721,65.68049,46.9823,44.50557,48.66425
ENSG00000083312,27.39741,37.38555,41.38639,36.50167,31.82925
ENSG00000083520,11.95788,11.7382,11.69415,8.9724,10.2862
ENSG00000083642,21.35379,20.53084,15.74144,22.18957,25.73812
ENSG00000083720,8.2375965,3.3175257,1.3018742,1.4832024,0.1987787
ENSG00000083845,374.25798,95.79461,63.70984,71.89158,18.65311
ENSG00000083937,12.98198,23.694,30.53048,31.26898,41.59183
ENSG00000084070,12.00215,29.99081,57.05533,388.56384,860.0712
ENSG00000084072,14.4982334,11.3958067,7.5361083,3.1055938,0.6741581
ENSG00000084073,8.723056,11.681509,13.115966,17.033874,24.268479
ENSG00000084207,212.703801,72.609157,27.451847,32.360536,3.723598
ENSG00000084463,14.16422,11.49469,13.33199,16.17176,29.07337
ENSG00000084623,42.81095,31.6377,29.82923,19.83987,21.09819
ENSG00000084652,16.225452,10.2156,8.340554,4.095382,3.637256
ENSG00000084733,33.57003,77.49425,112.32241,83.78583,66.8272
ENSG00000084754,61.34006,40.84776,34.14571,27.63076,21.39377
ENSG00000084774,11.933413,3.669863,3.426929,2.666242,1.187458
ENSG00000085063,205.07675,180.9598,80.49402,44.8167,44.59765
ENSG00000085117,78.39193,21.51145,17.56987,58.26188,95.84528
ENSG00000085265,194.0816,2207.2017,2375.1538,871.9024,202.6075
ENSG00000085365,11.083914,6.455993,9.479006,9.82146,10.407074
ENSG00000085377,8.4237792,5.892173,4.4062696,2.0920158,0.2318571
ENSG00000085415,11.418861,6.388315,5.391077,2.469014,1.78192
ENSG00000085449,30.35659,31.06335,22.82926,26.09893,39.92766
ENSG00000085491,8.937801,28.721355,29.67798,13.205603,3.848682
ENSG00000085719,136.92652,478.6293,320.0974,53.82224,28.06242
ENSG00000085832,28.41986,45.73229,50.43724,47.35846,39.55374
ENSG00000085871,20.892237,7.110029,4.537283,11.79923,7.299064
ENSG00000085872,5.497143,4.293442,3.567592,6.52646,13.047096
ENSG00000086061,27.24679,31.61539,49.39494,78.53277,132.39546
ENSG00000086062,8.767935,14.874643,13.918545,21.221254,30.804941
ENSG00000086065,12.25307,20.48983,25.0087,50.06508,61.52746
ENSG00000086475,16.404487,10.726812,5.079203,2.783071,0.422421
ENSG00000086548,393.972135,121.317192,26.304841,19.82371,1.746032
ENSG00000086589,20.73072,26.67697,28.8654,38.1185,68.17429
ENSG00000086598,65.12611,46.15738,44.50579,42.56377,48.56552
ENSG00000086730,38.50458,49.01922,87.99094,185.39038,225.66825
ENSG00000086758,32.44261,23.87203,20.95902,22.01915,22.58197
ENSG00000086827,8.6249306,5.6414758,3.3005348,1.8445498,0.9456741
ENSG00000087086,733.6763,872.5905,1116.3698,3156.3405,4419.6677
ENSG00000087087,27.95879,21.04144,24.38575,33.6828,40.52538
ENSG00000087088,14.18396,17.36528,20.92419,22.00706,23.38436
ENSG00000087111,22.66835,19.41323,19.87593,16.63258,13.9414
ENSG00000087191,22.749777,14.167486,15.843321,8.511313,7.165997
ENSG00000087253,57.86051,79.6057,78.83267,78.71564,85.68881
ENSG00000087274,62.65596,86.5284,99.26639,90.17503,87.26918
ENSG00000087302,53.62137,57.39709,39.79172,23.33976,13.33334
ENSG00000087365,49.70016,48.57664,49.72139,52.76403,81.7713
ENSG00000087470,36.895495,28.892236,16.594695,8.882225,2.754028
ENSG00000088038,4.376961,4.659161,5.032788,8.725715,12.371838
ENSG00000088205,17.50931,10.5872,12.0544,11.39734,14.39248
ENSG00000088247,56.72239,22.781,16.86319,15.76938,19.31958
ENSG00000088832,57.2605,149.51221,160.98517,108.06446,88.39676
ENSG00000088833,16.71941,30.91248,42.60304,75.04297,121.53475
ENSG00000088888,16.363573,14.135269,11.334219,7.596084,6.340156
ENSG00000088930,23.39536,22.43398,21.824,40.17534,78.46259
ENSG00000088986,53.94655,56.120598,52.223394,20.723453,9.963411
ENSG00000088992,44.955816,55.238546,64.313074,22.709631,5.295655
ENSG00000089006,52.685086,26.431569,15.195632,11.704563,3.906852
ENSG00000089009,667.42341,346.76742,228.20338,163.04868,48.85047
ENSG00000089050,3.0804918,10.5548778,10.7702141,1.5632258,0.2261846
ENSG00000089060,38.12958,46.83095,40.34914,25.21955,25.89678
ENSG00000089154,19.738312,9.595687,6.983907,4.059424,1.784559
ENSG00000089157,1012.965803,234.461776,130.123554,162.574289,7.452572
ENSG00000089159,15.63566,44.16182,62.20736,114.1356,166.88692
ENSG00000089195,6.7593064,19.0364307,25.4121339,4.1987673,0.6351767
ENSG00000089220,33.6592931,3.4958079,2.8879041,5.7064286,0.0963998
ENSG00000089248,66.536109,62.95644,39.961243,20.408139,7.460026
ENSG00000089280,47.20384,21.57774,19.38726,37.49404,88.17003
ENSG00000089289,15.83913,20.27506,18.82507,19.90915,22.49957
ENSG00000089639,19.1944,45.37618,79.06867,126.69489,164.08148
ENSG00000089820,65.94566,113.61583,151.08306,114.78665,103.03493
ENSG00000089902,42.07642,82.51946,72.60483,44.77493,60.05344
ENSG00000090013,90.280357,7.887277,7.240171,11.552078,6.882191
ENSG00000090054,20.10735,28.62246,31.44148,33.10962,35.32497
ENSG00000090060,64.58513,78.48694,79.78929,105.02263,153.35845
ENSG00000090061,16.30701,21.54541,23.44102,31.08979,69.14623
ENSG00000090273,13.153717,6.994203,6.622762,6.615006,9.405773
ENSG00000090316,12.96198,19.87707,34.15233,61.06374,57.04917
ENSG00000090376,34.69553,88.19219,110.17877,78.44834,63.95832
ENSG00000090382,5814.9694,17314.3031,9560.653,2761.9474,772.9319
ENSG00000090487,23.47256,75.81599,105.79512,79.38985,93.61738
ENSG00000090520,23.63607,19.78005,20.70842,16.3653,25.14352
ENSG00000090615,13.859518,8.867559,9.349902,6.33528,8.366882
ENSG00000090621,52.43417,24.917542,14.611294,10.523313,3.800821
ENSG00000090686,35.4653,28.08109,27.50127,44.9252,40.51266
ENSG00000090861,13.7159221,2.8727174,1.3955646,1.9283109,0.3415094
ENSG00000090863,27.51624,29.06275,27.33445,27.92944,30.32948
ENSG00000090989,13.56496,15.1307,18.18418,26.15749,33.81447
ENSG00000091009,7.945029,11.241262,10.948033,11.387937,13.384157
ENSG00000091039,34.97692,76.53184,102.85398,208.46698,371.57975
ENSG00000091106,25.36216,102.16531,76.64704,21.79342,14.17927
ENSG00000091140,24.69371,64.40445,66.01349,33.47562,31.53088
ENSG00000091157,24.73595,25.51179,22.61995,16.31625,13.56653
ENSG00000091164,15.57801,14.86184,15.69268,15.09705,16.54354
ENSG00000091483,19.575456,9.141546,5.512201,3.861254,0.345401
ENSG00000091513,0.43990437,0.35320358,0.27222972,0.38343535,0.09815726
ENSG00000091527,57.10458,84.2542,110.96495,116.52724,105.2763
ENSG00000091583,0.002037344,0.002865796,0.002686093,0.003708588,0.004820642
ENSG00000092009,0.4714029154,0.0199407609,0.0294445223,0.0131896183,0.0002705356
ENSG00000092010,54.38074,65.39742,77.31435,172.91031,245.02166
ENSG00000092067,70.617937,117.726887,73.485633,11.725046,1.156635
ENSG00000092094,26.83082,16.95569,11.15016,11.71825,14.16259
ENSG00000092098,13.28138,16.53206,19.08913,32.92343,44.3048
ENSG00000092108,33.65675,52.57313,56.80212,41.66533,39.54773
ENSG00000092201,35.89564,18.10563,13.08346,12.87455,13.05696
ENSG00000092531,27.62138,51.59806,89.31714,180.04448,210.30988
ENSG00000092621,1.10355431,0.25951952,0.3187323,0.94674376,0.01692523
ENSG00000092820,22.77351,22.39226,16.09209,12.03481,11.47179
ENSG00000092847,10.541135,6.774758,5.87446,9.681039,12.572212
ENSG00000092929,42.79231,82.90418,103.93029,126.30615,133.70883
ENSG00000092964,9.556998,9.358311,4.213919,4.030633,0.363224
ENSG00000093000,41.47658,44.78788,60.37716,114.19282,112.48398
ENSG00000093010,38.7727988,14.4733168,9.9375973,8.7402718,0.6449157
ENSG00000093072,14.185712,1.390613,1.845888,5.02643,1.027368
ENSG00000093167,31.61368,72.06711,73.40972,44.25685,42.5611
ENSG00000094631,21.313004,20.546428,18.551486,9.35446,8.508113
ENSG00000094880,11.6647661,9.0914731,6.9162127,2.7223035,0.6946946
ENSG00000094916,27.4381228,9.3626502,3.5222825,2.9457687,0.7063608
ENSG00000095139,28.17851,32.71687,36.80866,34.42737,37.29463
ENSG00000095261,9.360846,9.10004,7.708355,5.728927,6.422828
ENSG00000095319,17.2898871,6.621807,2.661801,2.3281373,0.9680035
ENSG00000095321,5.089765,3.089733,2.11459,1.359724,0.527097
ENSG00000095380,18.149457,6.741536,4.040255,10.916597,23.426496
ENSG00000095383,5.557796,10.308413,14.564639,11.910767,6.666769
ENSG00000095485,15.59793,14.85003,16.47538,14.1212,17.43527
ENSG00000095906,9.424991,6.354297,5.969666,3.961755,6.444492
ENSG00000096006,25.153407,1489.713936,1815.476726,174.902577,6.012893
ENSG00000096060,9.576445,6.545185,13.375896,37.85745,43.364691
ENSG00000096063,65.17802,87.28447,120.39331,156.58989,100.32449
ENSG00000096384,101.436687,18.946158,16.114419,22.17389,4.491246
ENSG00000096401,7.463964,10.335701,15.285774,17.666034,16.754038
ENSG00000096696,0.0231707,0.03479678,0.18851923,0.06740671,0.01815783
ENSG00000096746,20.92157,17.71397,19.77338,28.13448,42.41794
ENSG00000097033,16.22035,23.95223,37.75488,98.33631,154.12868
ENSG00000099203,5.335144,4.980543,5.738247,4.527038,5.908966
ENSG00000099219,6.6890368,4.6119913,3.7032282,2.3119765,0.9418784
ENSG00000099246,26.95286,91.02256,153.38287,159.04224,132.82797
ENSG00000099284,1.265883706,0.276912056,0.143165768,0.22228749,0.005148152
ENSG00000099308,5.010248,11.433011,23.455741,52.782704,73.542826
ENSG00000099331,33.83281,61.33272,79.56346,133.24501,156.64234
ENSG00000099341,30.61839,32.07487,31.362,19.54733,25.45337
ENSG00000099385,9.348629,6.919908,5.718764,2.920907,1.40714
ENSG00000099622,96.44874,108.64886,114.98523,110.27267,157.90961
ENSG00000099624,17.656025,10.835762,7.436256,7.040914,4.151525
ENSG00000099783,44.87767,44.55947,40.57609,31.60278,36.96081
ENSG00000099795,30.253106,30.199978,30.278431,14.940315,7.270057
ENSG00000099797,26.508706,22.38098,17.054715,7.463877,4.483965
ENSG00000099800,17.297381,3.739011,3.456608,2.68212,0.417963
ENSG00000099810,12.7180242,2.1735039,1.1670369,2.1945586,0.1721923
ENSG00000099817,17.10042,12.80849,13.44346,16.29344,21.5777
ENSG00000099901,49.3551329,17.3859747,10.8725414,7.5705395,0.8173236
ENSG00000099940,5.501354,9.183005,10.643025,11.480681,13.097756
ENSG00000099942,16.53403,19.15709,21.52508,23.01288,26.99716
ENSG00000099956,13.114905,10.142396,9.437429,5.266443,3.233407
ENSG00000099968,23.661627,25.487147,28.132476,12.678481,7.612338
ENSG00000099977,38.47589,26.72191,22.28333,12.39187,14.35421
ENSG00000099995,26.41239,30.9827,43.11232,68.47988,94.36608
ENSG00000100023,14.77281,13.42899,12.59363,10.1119,10.17691
ENSG00000100028,41.22309,34.64761,31.35607,20.70674,14.34195
ENSG00000100029,15.7487457,4.3730944,2.8772775,2.8170529,0.3444971
ENSG00000100030,55.10797,123.96192,155.20058,188.52077,215.02316
ENSG00000100034,13.69479,10.09392,12.7062,67.28158,117.43977
ENSG00000100055,5.216969,12.468152,31.832907,192.399466,443.939317
ENSG00000100075,3.897585,2.262959,2.599401,4.429852,2.462485
ENSG00000100083,18.63403,20.8947,26.30672,30.91856,36.54543
ENSG00000100092,12.8625,7.76152,12.20504,28.84014,36.55688
ENSG00000100097,2.524578,11.930563,63.085988,88.682404,2.967118
ENSG00000100129,246.14011,167.68137,102.45051,60.78867,27.74669
ENSG00000100138,31.77839,25.9217,25.50575,19.25958,24.23971
ENSG00000100201,140.2969,180.3018,196.6304,247.8344,337.2666
ENSG00000100216,20.528226,13.120381,9.368568,5.123996,2.745203
ENSG00000100220,19.929505,14.541268,13.257691,6.451798,1.186792
ENSG00000100226,33.75228,55.55283,93.26442,153.62312,161.75062
ENSG00000100227,15.36771,17.61001,20.82558,18.16878,23.91831
ENSG00000100239,13.29396,16.17895,18.91867,20.86367,28.84363
ENSG00000100242,72.86857,160.97171,143.18328,99.44834,102.17233
ENSG00000100243,8.282466,10.993405,12.813191,11.30689,14.426892
ENSG00000100258,14.67469,13.61407,17.22453,19.56793,24.30306
ENSG00000100266,12.21203,22.45521,33.7502,78.09736,145.09347
ENSG00000100284,16.71767,18.27501,22.00021,69.51319,70.84965
ENSG00000100288,28.01993,34.63934,35.5093,54.88395,63.06236
ENSG00000100296,11.0688,11.55206,12.69063,37.1006,73.85297
ENSG00000100297,107.842773,12.931758,6.968059,15.307106,8.305118
ENSG00000100299,10.04958,11.48556,14.5583,27.16465,34.60803
ENSG00000100300,251.71827,503.73187,627.33814,226.60588,92.97384
ENSG00000100304,12.472432,7.576898,8.485141,6.902876,3.568093
ENSG00000100316,612.21827,182.6706,144.40464,130.37747,40.71841
ENSG00000100321,33.16620028,3.95378543,1.38437461,2.63571729,0.09872597
ENSG00000100330,39.57959,81.96611,119.39613,149.73176,158.88513
ENSG00000100345,142.6344,436.057,654.2575,546.8911,431.5535
ENSG00000100347,14.1999038,9.4380484,8.9330634,3.6509877,0.5706116
ENSG00000100348,10.215287,4.670538,3.729914,3.33804,4.682316
ENSG00000100353,48.69841,33.95123,29.77051,28.96483,37.46359
ENSG00000100360,7.82694,7.460815,6.919462,3.935856,1.589604
ENSG00000100365,137.3608,303.0467,372.667,443.6151,437.7991
ENSG00000100380,62.38656,43.97991,37.4741,22.02005,14.78473
ENSG00000100387,22.202919,32.723395,27.641252,10.429838,5.878449
ENSG00000100393,11.94632,20.22805,24.02931,33.91066,41.99849
ENSG00000100401,15.144639,8.209195,5.59728,3.245684,1.719487
ENSG00000100412,19.095,15.96083,15.30502,10.77726,11.16102
ENSG00000100442,16.014774,14.993665,12.907665,7.682466,6.692832
ENSG00000100445,9.791553,4.813208,3.265122,2.374343,3.447297
ENSG00000100448,2870.898774,87.841991,139.479294,307.241183,1.891447
ENSG00000100462,11.228569,2.600582,2.985,15.044892,25.371858
ENSG00000100485,29.03083,76.86486,94.05845,126.61019,129.32993
ENSG00000100504,38.01113,437.92438,756.74078,604.88537,329.50044
ENSG00000100519,38.61244,43.62062,41.84667,38.61968,60.0835
ENSG00000100554,24.09058,51.05524,69.01226,70.25275,69.09036
ENSG00000100567,28.47037,22.24929,19.82979,22.88505,27.46816
ENSG00000100568,17.97946,17.96905,20.27662,15.29235,11.76544
ENSG00000100575,6.7183605,2.8179411,1.4429467,1.5819912,0.4311022
ENSG00000100580,7.06439,6.064216,7.798376,7.800929,6.040769
ENSG00000100591,30.15976,25.26914,21.29918,15.20468,18.40175
ENSG00000100596,31.59824,36.93108,46.56495,41.98211,41.25826
ENSG00000100599,14.27692,29.64868,45.60443,44.44648,49.72508
ENSG00000100603,23.10762,27.35521,26.8409,29.52451,38.38881
ENSG00000100612,29.74734,74.47264,90.09229,128.329,127.88217
ENSG00000100614,22.47276,30.72116,45.84095,87.50492,123.20913
ENSG00000100632,49.13811,49.41998,35.84922,23.91837,23.63833
ENSG00000100650,148.7959,223.9946,301.9565,400.9433,758.1023
ENSG00000100664,157.3739,195.7336,219.1677,227.6271,378.7151
ENSG00000100714,28.984897,4.078565,1.980475,3.774264,0.900268
ENSG00000100722,19.902546,15.042699,11.609036,5.894446,3.06021
ENSG00000100749,77.44979,62.18022,44.22698,19.09167,11.10247
ENSG00000100764,46.38389,50.21628,61.35399,55.59758,57.25194
ENSG00000100784,3.674261,6.114705,13.592579,35.445676,61.612052
ENSG00000100796,40.89518,49.76145,51.16856,60.32217,90.53334
ENSG00000100804,15.764819,7.243124,6.486757,4.53687,3.104745
ENSG00000100811,31.91007,42.42796,43.51466,49.33519,67.46844
ENSG00000100813,53.82427,58.61161,58.32015,72.4949,100.85471
ENSG00000100815,20.24759,17.15101,15.31121,12.85819,14.9521
ENSG00000100823,48.6172251,5.399488,4.2617742,8.0597839,0.3896225
ENSG00000100836,42.67749,42.2727,39.87413,32.81225,41.85124
ENSG00000100883,30.31979,36.4654,35.25303,31.00311,33.97449
ENSG00000100902,59.06887,61.7031,58.93924,43.82123,28.88054
ENSG00000100911,34.90413,25.00891,19.53651,36.12792,54.80179
ENSG00000100934,28.49192,39.01907,52.76759,32.64769,31.36311
ENSG00000100938,15.2593,14.72009,17.72471,50.76227,101.32208
ENSG00000100941,38.00949,36.67407,38.81075,26.25321,35.6791
ENSG00000100949,7.594157,8.28484,8.993496,6.921528,6.663217
ENSG00000100982,11.32295,13.01174,13.24694,17.10836,27.32336
ENSG00000100983,11.2658733,4.3630577,2.1442302,2.0592726,0.2476592
ENSG00000100985,11.49186,284.99408,2632.97206,964.59723,125.32709
ENSG00000100994,5.431828,5.472466,4.472968,2.677402,2.930423
ENSG00000100997,8.183352,4.729427,2.53023,1.978769,1.166116
ENSG00000101109,28.41539,107.72947,163.8674,291.99667,393.14833
ENSG00000101126,17.80676,13.85866,12.20544,15.55237,19.70901
ENSG00000101132,12.8216977,15.0236621,10.1794292,4.5990469,0.7881649
ENSG00000101138,10.648355,8.461989,8.096793,11.941327,14.896028
ENSG00000101146,13.723208,13.489469,12.467929,9.558506,9.936373
ENSG00000101150,21.09475,25.13043,39.81726,90.38268,112.04478
ENSG00000101152,47.81963,68.07476,86.40964,59.96493,38.65793
ENSG00000101158,18.29212,11.690493,8.03518,4.401083,3.103192
ENSG00000101160,27.90486,59.58055,70.01525,94.16142,88.41281
ENSG00000101161,18.23897,15.56369,17.05881,17.4724,19.32634
ENSG00000101182,65.94413,128.01313,142.22491,86.72082,77.65908
ENSG00000101191,19.5876,19.57006,18.86713,18.01159,22.49712
ENSG00000101193,11.25813,12.25183,14.47067,10.25068,13.71829
ENSG00000101220,76.3355944,80.7275054,22.2423471,9.4396444,0.4195932
ENSG00000101265,28.77872,120.12853,191.84277,339.9335,421.01191
ENSG00000101266,26.65017,29.80085,31.04508,18.27942,13.73746
ENSG00000101290,13.36517,17.32476,18.50367,33.80217,67.25598
ENSG00000101294,54.81426,73.68458,64.96102,46.16699,62.2356
ENSG00000101307,17.43172,74.16883,70.41474,81.17588,126.73271
ENSG00000101310,17.79715,28.3051,36.80226,23.23994,18.64679
ENSG00000101337,9.239901,6.360183,6.201648,9.282275,12.449323
ENSG00000101343,8.812336,12.492667,15.436985,24.528343,32.550099
ENSG00000101346,14.403793,11.777721,8.068133,3.262207,1.288707
ENSG00000101347,8.268751,11.601739,8.122192,26.650552,19.377679
ENSG00000101361,54.882613,15.232437,8.460182,11.862443,9.342662
ENSG00000101365,24.24018,24.08419,23.32565,19.83367,23.04168
ENSG00000101367,29.57083,53.12962,66.0286,54.96988,47.0604
ENSG00000101413,12.58876,10.42107,10.35002,10.98205,16.0669
ENSG00000101421,14.83068,35.30434,46.7868,33.54933,29.39839
ENSG00000101425,675.878142,624.655519,314.538504,71.374277,6.790603
ENSG00000101444,31.4183442,17.9808971,9.5286501,4.606572,0.9280828
ENSG00000101464,8.6166835,6.8106559,3.3001496,1.7130368,0.6539245
ENSG00000101474,92.76984,425.9672,483.52118,309.81552,120.04155
ENSG00000101557,10.0377609,6.2546794,4.7091911,2.4392425,0.7012712
ENSG00000101558,58.63109,81.61837,130.04283,209.81857,201.19334
ENSG00000101596,79.97225,63.70884,130.11273,1053.66693,1857.44571
ENSG00000101608,112.2921,699.2628,875.5107,620.8741,375.1788
ENSG00000101811,6.6191204,3.60588,2.5590873,1.2009479,0.2662986
ENSG00000101843,12.456071,16.234262,14.323082,8.544656,6.232619
ENSG00000101856,8.6989,6.773699,4.474764,4.01717,2.14177
ENSG00000101868,14.4388652,4.2077924,1.8884775,1.7971313,0.5286109
ENSG00000101911,18.91956,4.86424,2.060853,3.400709,2.124042
ENSG00000101916,0.5263043,3.9273193,25.9669678,113.9026036,153.5938946
ENSG00000101972,49.03322,89.68102,104.17987,134.59444,195.39601
ENSG00000101997,9.8248843,18.9283291,20.5268216,5.7541749,0.6237468
ENSG00000102007,34.72317,157.32139,176.53596,124.20934,50.86044
ENSG00000102010,0.5194115,27.2043173,70.1979411,45.8426582,7.9506901
ENSG00000102030,15.77767,17.64464,17.82173,18.1164,19.79655
ENSG00000102032,6.204028,8.439472,9.67115,16.07768,21.550613
ENSG00000102054,51.64505,26.22057,11.3176,12.03553,11.23184
ENSG00000102119,12.1613,10.11113,11.64823,33.4217,50.21159
ENSG00000102144,193.206,368.4755,440.1685,339.2558,342.3548
ENSG00000102158,19.63862,16.4204,16.62911,13.06357,12.36014
ENSG00000102172,24.700765,9.280147,6.460098,21.97732,22.248952
ENSG00000102178,10.362551,6.644221,5.858742,4.447735,1.956344
ENSG00000102189,7.228786,10.76616,8.500764,4.811168,2.483077
ENSG00000102218,12.67114,33.7249,47.19967,57.45317,65.83694
ENSG00000102241,21.398711,13.090025,9.968187,4.898481,4.394187
ENSG00000102309,4.647895,5.310201,5.061047,3.640956,1.89008
ENSG00000102317,138.0096,159.99041,142.4046,96.43237,82.57636
ENSG00000102390,5.6030882,4.0123507,3.8302263,1.2395257,0.5428888
ENSG00000102393,34.325154,16.3516,9.992037,28.615544,34.063009
ENSG00000102401,12.33275,7.311457,5.726061,6.108779,10.134222
ENSG00000102572,19.87621,38.88255,44.25309,60.2342,57.7525
ENSG00000102580,26.0525,31.89695,39.17442,67.8852,64.78012
ENSG00000102606,13.63937,13.28897,15.43537,13.379,11.4171
ENSG00000102699,27.90067,45.10491,52.95448,50.87435,50.42984
ENSG00000102738,9.085368,8.187379,7.782181,5.084669,2.887316
ENSG00000102753,6.164225,4.423182,4.204717,3.308297,2.412187
