gene,PM,MM,BN,SN,PMN
ENSG00000119862,24.42892,27.9948,28.1112,27.4804,27.43005
ENSG00000119899,27.16068,25.8993,25.94278,27.24367,27.11543
ENSG00000119900,24.93625,25.9452,26.30967,26.54015,26.63505
ENSG00000119912,28.58855,27.8787,27.52877,27.02305,26.2159
ENSG00000119917,25.48265,25.03623,26.5327,28.87073,26.38745
ENSG00000119922,24.45407,24.15557,24.79253,27.41558,25.48995
ENSG00000119929,25.88375,25.77015,25.9917,25.78742,25.544
ENSG00000119953,25.8489,25.86447,25.19122,24.9814,24.88112
ENSG00000119979,26.29685,26.32055,26.27372,26.6079,26.54117
ENSG00000120008,25.1562,25.37213,25.44715,25.00713,25.68005
ENSG00000120029,25.17205,25.34767,24.78755,24.77842,25.07613
ENSG00000120053,29.58742,29.67275,29.59972,29.79537,29.44987
ENSG00000120063,27.97232,28.47673,28.48017,28.78735,28.77127
ENSG00000120253,26.83942,25.9739,25.211,25.13038,24.6926
ENSG00000120265,29.9722,30.46037,30.83285,30.8755,30.95485
ENSG00000120318,24.66935,24.38443,24.14305,25.42713,26.57555
ENSG00000120437,28.7859,28.86488,28.68952,28.586,28.62712
ENSG00000120438,31.33877,30.86103,30.78802,30.8004,30.88068
ENSG00000120526,25.4062,24.53582,25.01662,24.89467,24.6842
ENSG00000120533,27.1844,26.98503,26.86472,25.8573,25.55673
ENSG00000120686,28.16225,28.05122,27.802,27.7381,28.01633
ENSG00000120690,25.69712,24.64545,24.58922,24.63198,24.59347
ENSG00000120694,28.75165,27.6007,26.9275,26.59913,25.0301
ENSG00000120697,26.25025,25.97085,25.59042,24.62575,25.6489
ENSG00000120699,25.67097,24.7469,25.1705,24.95417,24.89122
ENSG00000120705,29.66143,29.323,29.20202,28.8258,28.26212
ENSG00000120733,27.1631,26.77985,26.82442,25.80423,24.7794
ENSG00000120756,25.6974,26.57483,26.35,25.8725,25.28567
ENSG00000120802,25.42878,25.61235,25.04038,24.63757,26.68603
ENSG00000120805,27.84672,27.61218,27.5193,26.6554,26.11885
ENSG00000120868,25.28538,26.851,26.84575,25.60343,27.24708
ENSG00000120899,28.88918,29.9022,30.05858,30.1658,29.9196
ENSG00000120913,24.59548,24.0733,24.91712,25.8876,26.61032
ENSG00000120948,29.35585,29.24185,29.06437,28.84465,28.65495
ENSG00000120992,28.59425,29.04467,29.19535,29.67393,29.59358
ENSG00000121022,27.55655,27.521,27.29485,27.6522,27.60795
ENSG00000121053,35.3506,35.1087,31.21258,31.2629,32.50825
ENSG00000121058,24.9338,24.171,23.75153,24.63415,24.97158
ENSG00000121060,29.69227,29.49557,29.41548,29.69555,29.4452
ENSG00000121064,25.58355,25.48872,24.83227,24.18872,25.25005
ENSG00000121152,26.77155,26.6853,25.94605,24.34735,24.43485
ENSG00000121316,24.58588,30.82558,31.6726,31.1015,32.0996
ENSG00000121390,29.4923,29.36405,29.1368,28.8624,28.78333
ENSG00000121410,29.63502,29.1024,29.61048,29.7729,29.20012
ENSG00000121552,27.43277,26.87748,26.8169,27.69878,26.4734
ENSG00000121579,27.21785,26.93285,27.10158,26.03145,25.6653
ENSG00000121680,25.6228,25.38515,24.7754,24.57478,24.88835
ENSG00000121691,35.39817,35.09085,35.03895,34.9612,34.80615
ENSG00000121749,29.3269,28.84877,28.73455,27.87673,28.27678
ENSG00000121774,30.13992,29.8833,29.55463,29.57722,28.9851
ENSG00000121892,29.30278,29.08132,28.76772,27.47385,27.45237
ENSG00000122026,30.7755,30.4191,29.22158,28.05598,27.01135
ENSG00000122068,26.80722,26.2303,26.1594,25.4839,24.5651
ENSG00000122122,27.85558,28.4715,28.9027,29.25293,29.29192
ENSG00000122140,25.5993,25.47225,24.53773,24.72325,24.7498
ENSG00000122218,32.24303,31.99308,31.74325,31.67207,31.52273
ENSG00000122359,32.74513,33.01143,33.29915,33.26705,33.23452
ENSG00000122406,32.26127,31.76975,31.36747,30.1079,29.62945
ENSG00000122545,30.1289,30.24357,30.13172,30.30392,30.237
ENSG00000122565,30.1734,30.45372,30.31077,30.03167,29.95885
ENSG00000122566,33.61342,33.5427,33.25238,33.04593,33.0465
ENSG00000122674,26.76227,26.67135,26.78118,26.44862,26.57915
ENSG00000122692,29.05872,28.75265,28.56905,28.13433,27.79417
ENSG00000122694,28.35337,29.27982,29.71833,29.8726,29.89708
ENSG00000122705,28.87495,28.94203,28.72117,28.99683,28.72575
ENSG00000122729,27.64075,27.38855,27.43865,27.311,27.57078
ENSG00000122861,24.57753,23.71493,24.2663,25.22845,25.58855
ENSG00000122862,28.717,25.71337,27.71275,29.30017,29.57895
ENSG00000122873,25.87813,24.45958,24.18352,24.7515,24.67367
ENSG00000122884,26.5548,25.74665,25.38975,24.9343,24.39645
ENSG00000122958,29.0909,29.07463,29.1359,28.96862,29.16923
ENSG00000122971,29.1713,28.54368,27.78252,26.11382,27.18962
ENSG00000122986,24.48152,26.7589,27.5533,28.63182,28.26315
ENSG00000123064,24.78705,23.88428,24.2748,24.3385,24.94095
ENSG00000123104,26.08373,25.4573,25.6905,25.70795,25.7231
ENSG00000123130,26.95918,26.88128,26.9116,27.15145,26.86178
ENSG00000123131,29.74687,28.7073,28.40832,27.2601,26.77815
ENSG00000123136,29.15022,28.9653,28.34215,27.61393,26.84047
ENSG00000123143,28.90525,28.79453,28.90468,28.8566,28.67987
ENSG00000123144,26.49448,26.48617,26.47805,26.33413,26.98423
ENSG00000123146,28.90002,29.2975,29.0442,29.16808,29.305
ENSG00000123213,27.25365,25.6356,24.52675,24.73443,24.71955
ENSG00000123297,26.3653,26.48375,23.89183,24.9378,24.8853
ENSG00000123329,28.6205,29.27567,29.7213,29.96213,30.07985
ENSG00000123338,29.84072,30.14903,30.43492,30.60517,30.81417
ENSG00000123349,27.79498,27.87585,27.57905,27.47155,27.58308
ENSG00000123374,26.17285,25.85265,24.63287,24.5669,24.94898
ENSG00000123405,24.97115,25.0395,24.72053,24.64183,25.3541
ENSG00000123595,27.26938,27.37817,26.51398,26.21927,25.78915
ENSG00000123609,27.44503,28.4114,29.1448,29.78957,29.15655
ENSG00000123610,24.51792,24.57268,23.81703,25.74202,25.8305
ENSG00000123684,25.89092,27.43365,27.74535,27.80203,28.37458
ENSG00000123728,26.37092,26.87833,27.1736,26.80347,27.74432
ENSG00000123737,26.73635,26.34132,25.97655,25.24798,23.99405
ENSG00000123983,26.2644,26.26675,26.25805,26.41627,26.04085
ENSG00000123992,26.23395,25.2059,24.59367,24.98275,25.45372
ENSG00000124107,28.14495,26.32165,24.5673,25.1907,24.39532
ENSG00000124126,26.38215,27.70448,28.62418,29.89433,29.93642
ENSG00000124155,25.11688,26.55435,25.11755,24.43257,24.17557
ENSG00000124160,26.5584,25.81802,25.82868,24.89503,25.50697
ENSG00000124164,26.43325,25.81093,25.43458,26.9851,26.50807
ENSG00000124193,30.4773,29.7344,29.21838,29.15833,28.4661
ENSG00000124198,25.98795,26.20095,25.50072,23.9392,26.2085
ENSG00000124207,33.44543,33.15385,32.8491,32.6045,32.51993
ENSG00000124209,24.46442,25.31893,26.36467,26.31073,24.60967
ENSG00000124214,25.00287,25.20115,25.15728,25.09443,24.87588
ENSG00000124226,25.42018,25.34015,25.37745,25.05343,25.03558
ENSG00000124299,28.78432,28.28925,28.07978,28.13955,27.62395
ENSG00000124333,29.0373,28.90427,28.6834,28.5418,29.1114
ENSG00000124356,26.68265,26.91562,26.87987,26.87752,26.78345
ENSG00000124406,30.47823,30.54195,30.36467,30.30047,30.18917
ENSG00000124469,31.37322,32.19243,31.57293,31.4868,31.33263
ENSG00000124486,27.77757,27.61608,27.9415,27.68015,27.9693
ENSG00000124523,25.71685,25.68078,26.17205,26.30795,25.57757
ENSG00000124562,27.6221,27.04335,26.31545,25.76448,26.9665
ENSG00000124570,31.26442,30.96392,31.14872,31.09117,31.13887
ENSG00000124571,26.90332,26.41855,25.1973,23.90077,24.3153
ENSG00000124575,26.22138,26.62673,28.12967,28.46227,29.18577
ENSG00000124588,28.92272,29.22232,29.65353,29.96813,29.09577
ENSG00000124596,25.65747,26.03303,25.93988,24.42755,25.21542
ENSG00000124614,27.4283,25.63225,25.56983,24.8864,24.46862
ENSG00000124767,29.9877,29.59893,29.5928,29.4807,29.70805
ENSG00000124783,30.61045,29.43625,28.44152,27.33013,25.3881
ENSG00000124789,25.8034,25.81887,26.32495,25.9482,26.59662
ENSG00000124795,31.19515,31.29345,31.25985,31.02655,30.80617
ENSG00000124802,28.282,27.91972,27.75102,27.59567,27.4556
ENSG00000124831,29.30945,29.3127,29.31485,29.66258,29.8901
ENSG00000125037,25.9294,24.77753,24.90808,24.44807,23.62442
ENSG00000125107,29.2858,28.82558,28.22152,27.4878,27.1662
ENSG00000125166,30.17717,29.91555,29.47415,28.86587,28.83452
ENSG00000125304,27.96898,28.6495,28.54402,27.66878,27.50915
ENSG00000125352,25.16633,25.5626,25.5399,24.2123,24.18235
ENSG00000125354,29.57252,29.73545,29.96583,30.02358,29.95775
ENSG00000125445,27.18895,26.148,25.64493,24.4135,24.18498
ENSG00000125447,25.93792,26.2154,26.15883,26.4594,26.3796
ENSG00000125450,27.10547,27.21457,26.9413,26.31505,27.06445
ENSG00000125457,27.06777,25.00685,24.11155,24.6137,25.11958
ENSG00000125503,24.91078,25.14617,25.22795,24.92068,24.80565
ENSG00000125633,28.07082,28.16425,28.30565,28.38123,28.26195
ENSG00000125637,26.64432,27.40435,27.63655,27.78602,28.04755
ENSG00000125651,25.71595,24.94825,25.0062,24.72785,24.30588
ENSG00000125656,25.54397,25.8176,24.71068,24.34213,24.69598
ENSG00000125676,27.7465,27.09607,26.89385,26.4181,26.5253
ENSG00000125686,25.4209,25.0922,24.38105,24.59952,24.27887
ENSG00000125691,30.29115,29.77583,28.5773,27.9942,27.30505
ENSG00000125730,25.30735,25.37517,26.03855,27.3263,27.46418
ENSG00000125743,30.41072,30.60697,30.59092,30.21315,29.96333
ENSG00000125746,27.0623,27.86707,28.5134,28.95565,28.59785
ENSG00000125753,30.6096,31.5225,32.068,32.65878,32.82147
ENSG00000125755,27.7979,27.50627,27.22127,26.71655,26.3501
ENSG00000125772,25.03585,25.46588,25.99405,26.04062,26.61917
ENSG00000125810,24.28728,26.65962,27.97162,28.3176,28.93068
ENSG00000125818,28.62438,28.4689,28.3569,28.2864,28.34385
ENSG00000125826,25.34338,25.55775,25.29335,26.09103,25.31233
ENSG00000125827,26.53315,27.19148,27.58192,27.68945,28.79625
ENSG00000125835,30.15985,30.1101,29.84682,29.9092,29.7079
ENSG00000125844,30.77153,29.55228,28.41185,26.74703,26.33715
ENSG00000125868,26.88948,26.67485,26.72038,26.92237,27.37503
ENSG00000125870,27.6558,27.7851,27.37293,27.1468,27.567
ENSG00000125877,27.47198,27.36228,27.027,26.30448,25.226
ENSG00000125901,26.07225,24.3891,24.3394,24.3302,24.86755
ENSG00000125912,29.48555,28.93505,27.72788,27.33835,26.79965
ENSG00000125970,30.89738,30.9773,30.8349,30.59747,30.61757
ENSG00000125971,26.67085,27.58103,26.72648,26.1379,25.20743
ENSG00000125977,29.28885,28.98043,28.53355,28.34408,28.78813
ENSG00000125991,24.91375,25.3455,25.2597,25.037,25.31775
ENSG00000126067,30.15795,30.36135,30.66978,30.84375,30.4912
ENSG00000126088,28.72452,27.90873,27.23175,25.1832,24.12622
ENSG00000126107,25.84767,25.89933,25.56338,25.93485,25.8995
ENSG00000126214,27.89025,28.22243,28.33295,28.37118,28.54028
ENSG00000126216,26.86417,26.81853,26.83465,26.16175,25.89347
ENSG00000126226,26.55955,26.40328,25.38922,25.23687,24.41502
ENSG00000126247,30.75235,30.6729,30.88632,31.16307,31.4998
ENSG00000126254,25.77417,26.0423,24.36832,24.66277,24.7541
ENSG00000126261,29.6182,29.48715,29.0024,28.47385,27.71128
ENSG00000126267,30.42705,30.00692,29.1095,28.95675,28.92625
ENSG00000126432,33.34155,33.77448,33.49195,33.51967,33.30735
ENSG00000126457,28.8664,28.33053,27.7414,26.66333,26.50115
ENSG00000126522,29.1513,29.59755,29.72775,29.72917,29.65277
ENSG00000126561,28.43123,27.27645,26.49858,25.6945,25.95413
ENSG00000126602,28.939,27.2069,27.22212,24.3213,24.8518
ENSG00000126698,29.26278,29.44608,28.87487,28.76713,28.57815
ENSG00000126746,26.10595,26.7551,25.57183,25.11433,24.79185
ENSG00000126749,26.26562,26.0739,24.32505,24.18548,24.65105
ENSG00000126759,24.72518,28.09168,29.13038,29.78965,29.82787
ENSG00000126777,29.22535,28.50988,27.35922,26.00153,26.896
ENSG00000126858,27.43263,27.34842,27.08857,26.71903,26.10448
ENSG00000126883,27.09955,26.24622,26.62235,27.11203,26.72025
ENSG00000126934,27.86523,28.12087,28.68552,29.01807,28.55645
ENSG00000126945,28.83673,28.69488,28.26063,28.1251,28.53732
ENSG00000126953,26.44175,25.7369,25.173,25.3281,24.68637
ENSG00000127022,34.46948,34.11167,33.83002,33.33358,33.35963
ENSG00000127084,26.24162,29.0554,29.32072,29.57102,29.76892
ENSG00000127125,25.54447,25.7592,26.5838,25.92643,25.60315
ENSG00000127184,25.6284,26.30965,25.9378,25.03177,26.2781
ENSG00000127445,27.61263,27.94355,27.70445,27.518,27.50577
ENSG00000127463,27.54723,27.1901,27.2593,26.04085,26.33853
ENSG00000127481,29.28027,29.21183,29.22573,29.13087,29.36457
ENSG00000127483,31.8578,32.53227,32.55505,32.69255,32.59485
ENSG00000127527,27.94445,27.81127,27.7365,28.27347,28.41958
ENSG00000127603,28.08953,27.58035,26.30817,27.15762,26.73362
ENSG00000127616,27.18352,27.08407,26.98293,25.21513,24.28132
ENSG00000127884,29.9957,29.2659,28.87067,27.87517,28.18965
ENSG00000127946,25.0606,24.15543,25.10872,26.00713,27.16082
ENSG00000127947,27.69295,28.81142,29.00017,29.40775,29.29735
ENSG00000127948,27.22788,27.16313,27.88818,28.40028,28.35835
ENSG00000127951,24.9882,24.64155,27.03967,29.18283,28.16893
ENSG00000127954,24.85908,24.65733,24.8565,28.83272,29.0084
ENSG00000128050,30.9681,30.3608,30.08142,29.99867,30.10373
ENSG00000128059,26.88755,25.9649,26.02557,25.1448,24.2137
ENSG00000128228,28.64708,28.14532,26.40482,26.43743,26.8657
ENSG00000128245,31.85855,32.25695,32.1382,32.00937,31.59108
ENSG00000128309,28.83328,28.44015,28.38792,28.33008,28.4988
ENSG00000128311,29.62783,28.67793,28.14235,27.23755,26.96367
ENSG00000128524,27.67873,27.84923,27.75498,27.06008,26.82418
ENSG00000128534,28.94282,28.63652,28.457,28.62677,27.92312
ENSG00000128604,25.85183,26.04725,25.53187,25.11773,24.87445
ENSG00000128609,28.12582,27.7145,27.1315,26.37775,26.7887
ENSG00000128654,27.1621,26.31955,25.6444,24.87225,25.10367
ENSG00000128708,28.53487,28.41385,27.4139,25.62515,24.65713
ENSG00000128789,25.44155,24.67523,24.26405,24.64798,24.8999
ENSG00000128815,24.76985,24.3932,24.95705,26.50487,27.42572
ENSG00000128928,27.76015,27.56405,27.20097,26.78762,26.9463
ENSG00000128951,30.13488,29.9552,27.51135,24.1758,25.60955
ENSG00000129003,29.4842,28.3156,27.5086,26.61362,26.34805
ENSG00000129071,24.83993,24.49263,24.6812,24.57982,24.40485
ENSG00000129083,31.1828,30.86035,30.85465,30.72982,30.68465
ENSG00000129084,29.82,29.57797,29.43625,29.8962,29.72342
ENSG00000129103,28.9425,28.00435,27.22883,26.26598,25.30765
ENSG00000129128,30.0387,29.36717,29.27492,28.8664,28.82555
ENSG00000129187,24.9651,24.87195,25.08087,24.29153,24.79723
ENSG00000129235,26.0265,27.65885,27.7933,28.4588,27.95195
ENSG00000129255,27.83738,27.32737,27.20665,27.02745,27.3376
ENSG00000129351,31.82753,31.56012,31.23688,30.82353,30.83195
ENSG00000129353,25.1673,28.66922,29.6872,30.17428,30.48005
ENSG00000129450,23.66473,24.32855,25.61812,26.4026,27.725
ENSG00000129465,24.262,24.49502,24.3069,24.97825,25.06762
ENSG00000129515,28.18545,28.2843,28.228,28.4684,28.24817
ENSG00000129562,30.39195,29.65752,29.07923,28.44933,28.3461
ENSG00000129625,28.54697,29.48315,30.01892,30.42332,30.43495
ENSG00000129675,27.5626,27.9553,28.04303,28.1198,27.9083
ENSG00000129691,27.36682,26.83553,26.40328,25.54675,25.38443
ENSG00000129933,24.8458,25.4147,25.53595,24.5519,24.46725
ENSG00000130038,24.7746,24.04593,24.82872,25.38733,26.7132
ENSG00000130150,27.92257,28.28685,28.57232,28.9019,29.10497
ENSG00000130175,32.3759,32.2125,31.77597,31.53925,31.5343
ENSG00000130193,26.16252,25.84212,25.1677,24.53993,25.18075
ENSG00000130204,28.1125,27.2416,26.46643,25.62507,25.12653
ENSG00000130208,24.5652,25.63148,25.411,25.47993,24.8022
ENSG00000130227,29.36848,29.53718,29.31595,28.96927,29.214
ENSG00000130254,27.09623,26.55565,25.85318,25.12882,25.41382
ENSG00000130255,30.72008,29.62203,29.42768,26.58905,26.76
ENSG00000130305,26.54843,25.80425,24.96663,24.00665,24.5127
ENSG00000130309,27.5706,27.5715,27.40873,26.27777,26.43398
ENSG00000130313,30.728,30.87262,30.7882,31.153,31.11747
ENSG00000130332,26.94243,26.4363,23.84058,25.56208,25.81677
ENSG00000130402,33.55525,33.895,33.8337,33.79905,33.76895
ENSG00000130414,28.67445,28.51363,27.9418,26.71852,27.1802
ENSG00000130429,32.14258,33.0676,33.35155,33.77107,33.70685
ENSG00000130475,24.8495,24.76507,24.28207,24.01005,25.11385
ENSG00000130479,28.09832,28.7078,29.31733,29.271,29.38478
ENSG00000130520,29.1969,29.32398,28.90373,28.92285,28.8388
ENSG00000130589,24.21718,25.20362,26.34297,25.49615,25.0428
ENSG00000130592,24.10198,28.10383,29.45618,30.54443,30.56583
ENSG00000130638,28.12702,27.40048,26.99713,25.1354,24.32825
ENSG00000130703,24.8228,26.23153,26.57487,26.84708,27.45
ENSG00000130706,27.16488,26.97832,26.93713,27.13922,27.00425
ENSG00000130713,26.72035,26.37588,25.7223,25.52365,25.09315
ENSG00000130724,28.13218,28.53923,28.90468,29.4194,29.58765
ENSG00000130725,28.94057,28.8219,28.97545,28.98215,28.96085
ENSG00000130726,31.53205,30.57725,29.83275,28.67217,28.01472
ENSG00000130741,29.93,29.76945,29.73232,29.40028,29.17225
ENSG00000130749,26.13002,25.91033,25.7374,25.43988,24.92553
ENSG00000130755,30.92707,31.6805,31.6223,31.63355,31.97252
ENSG00000130764,28.59757,28.30197,28.158,27.91607,28.02423
ENSG00000130770,25.66242,26.34777,24.49045,24.3955,25.10458
ENSG00000130775,28.47632,28.62513,28.78787,29.11017,29.37647
ENSG00000130779,26.61725,27.14235,27.45083,27.47697,28.05112
ENSG00000130811,27.4742,26.54988,26.38672,26.24057,26.58045
ENSG00000130816,29.18785,27.82662,27.06683,26.9406,27.85697
ENSG00000130826,29.19075,28.50052,28.26752,27.79382,28.06172
ENSG00000130830,25.51315,25.06977,25.36378,25.18698,25.87993
ENSG00000130985,33.16705,33.06927,33.0223,32.76835,32.86565
ENSG00000131013,25.5393,25.49315,24.286,24.70448,23.9947
ENSG00000131018,24.62195,25.10637,26.11798,24.78202,26.15892
ENSG00000131042,24.65888,25.08505,25.92112,25.64605,26.52685
ENSG00000131051,29.94168,29.63372,29.32623,28.93747,29.1391
ENSG00000131069,25.58485,26.21762,26.37063,26.33062,25.77863
ENSG00000131100,29.55335,30.0794,30.0259,29.95553,29.85063
ENSG00000131143,30.50968,30.1593,29.8376,29.29208,28.8643
ENSG00000131165,27.42755,27.6189,27.84083,28.40093,28.1695
ENSG00000131171,31.28053,31.29913,31.13052,30.98947,30.9311
ENSG00000131236,29.41067,30.3966,31.15203,31.17817,31.7788
ENSG00000131238,28.10417,27.5062,26.79025,26.20448,26.31292
ENSG00000131355,24.80385,24.67482,25.79925,28.05712,28.70905
ENSG00000131374,28.38785,28.2813,28.31018,28.01162,28.03197
ENSG00000131375,25.7515,25.42442,25.9633,25.67255,25.78738
ENSG00000131446,26.0702,26.25007,26.3229,25.8318,25.86577
ENSG00000131462,27.863,27.6505,27.37013,27.47425,27.40735
ENSG00000131467,28.56325,28.19128,27.97283,27.3204,27.1734
ENSG00000131469,31.353,30.9087,30.42203,28.91735,28.18735
ENSG00000131473,31.94862,32.16902,32.10948,32.01735,32.0985
ENSG00000131475,27.11877,27.24705,26.96,27.17455,27.29845
ENSG00000131558,27.4534,27.4855,27.53852,27.6018,27.47727
ENSG00000131652,27.23785,26.91817,26.3691,25.11212,25.5793
ENSG00000131669,24.88918,24.35825,24.36495,26.28187,26.55955
ENSG00000131725,27.34165,27.7875,28.118,28.27583,28.20695
ENSG00000131747,29.45177,29.49178,26.3357,26.1356,25.01063
ENSG00000131779,27.20007,27.23152,27.27473,26.89605,26.8786
ENSG00000131828,25.29707,25.80333,25.37467,24.73815,24.26657
ENSG00000131844,27.87658,26.88585,26.62913,24.88493,25.24123
ENSG00000131876,30.0869,29.82545,29.38952,29.39418,29.15248
ENSG00000131966,25.10183,25.97025,26.3336,24.9207,27.03535
ENSG00000131981,28.62787,30.44673,31.12122,31.5291,31.1085
ENSG00000132002,27.8454,27.78458,27.4889,26.63383,27.167
ENSG00000132109,28.67892,28.6041,28.73125,29.0621,29.04985
ENSG00000132155,24.46193,23.7592,24.26458,24.00495,26.07265
ENSG00000132182,28.70403,28.0647,28.2055,28.35217,28.28605
ENSG00000132275,26.19265,24.94148,24.30978,25.22458,24.75432
ENSG00000132300,26.83503,25.96813,25.17503,24.46467,24.29235
ENSG00000132323,27.3205,27.06097,26.46335,26.31705,25.6862
ENSG00000132334,25.75457,26.8677,27.62465,28.05037,28.3481
ENSG00000132341,32.38712,32.38745,32.44315,32.4912,32.143
ENSG00000132356,27.9703,28.38032,28.33127,28.55203,28.4365
ENSG00000132357,24.57405,24.79397,25.50995,25.1264,25.00883
ENSG00000132359,26.3933,25.54355,26.6228,26.60285,26.94315
ENSG00000132376,25.53983,25.34808,25.23787,25.0421,24.81302
ENSG00000132382,28.2618,26.1784,25.50068,24.9447,23.9646
ENSG00000132383,30.11867,30.00165,29.77463,29.41917,29.19745
ENSG00000132388,26.74215,26.04605,25.36668,25.22535,25.65198
ENSG00000132394,25.84845,25.91745,25.37005,24.82982,25.39288
ENSG00000132432,26.73098,26.8964,25.93328,25.1307,24.67882
ENSG00000132434,26.1562,26.02885,26.18555,26.42315,26.50927
ENSG00000132471,27.26967,28.77202,29.15975,29.615,29.46303
ENSG00000132475,31.39552,31.87763,31.6716,30.6342,31.18933
ENSG00000132485,26.85262,25.07155,26.1497,25.4165,26.475
ENSG00000132507,30.72072,30.22355,29.59528,29.34545,29.4677
ENSG00000132570,25.4034,26.01395,25.15587,26.03625,25.21145
ENSG00000132581,24.8068,25.0519,24.72685,25.18287,24.2586
ENSG00000132589,30.56148,31.38462,31.71283,31.7556,31.71385
ENSG00000132604,26.7828,26.29425,25.65365,25.02618,25.04733
ENSG00000132612,27.0259,27.02595,27.5039,27.7676,27.3891
ENSG00000132646,32.14355,31.79518,30.48635,29.10525,28.97443
ENSG00000132676,27.08908,25.51942,24.25893,24.66905,24.23155
